AÑO,FACTURA,ARTICULO,PIEZA,RANGO,DESCRIPCION ,DESCRIPCION MX,COMPOSICION,COMP. FORRO,TARIC,MX HS CODE,SUBDIVI,CANTIDAD,PRECIO UN.,"IMPORTE TOT,",MONEDA,ORIGEN,PESO NETO,PESO BRUTO,FACERR,SECCION ,MARCA,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,TK1,TK2,TK3,TK4,TK5,TK6,TK7,TK8,TK9,TK10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,PUNTO / PLANA,SEXO,UMC,UMT,,,,,,,,,,,
2020,32191,7056,0,HOMBRE    ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO)  HOMBRE                                                      , 77% ALGODÓN 23% poliéster                                            ,                                                                      ,6109100090,61102002,  ,60,5.5,330,USD.,IN,10.26,13.087, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,26,19,15,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7056,0,NIÑO      ,Camiseta                      , PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑO                                                   , 77% ALGODÓN 23% poliéster                                            ,                                                                      ,6109100090,61102091,  ,57,5.5,313.5,USD.,IN,9.747,12.432, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,6,24,27,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7057,0,HOMBRE    ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO)  HOMBRE                                                      , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102002,  ,13,5.65,73.45,USD.,IN,2.119,2.703, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,6,5,2,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7057,0,NIÑO      ,Camiseta                      , PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑO                                                   , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102091,  ,14,5.65,79.1,USD.,IN,2.282,2.911, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,1,6,7,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7059,0,HOMBRE    ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO)  HOMBRE                                                      , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102002,  ,4,5.1,20.4,USD.,IN,0.66,0.842, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7059,0,NIÑO      ,Camiseta                      , PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑO                                                   , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102091,  ,5,5.1,25.5,USD.,IN,0.825,1.052, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,1,2,2,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7060,0,HOMBRE    ,Camiseta                      ,T SHIRT PARA HOMBRE                                                                                 , 50% ALGODÓN 50% poliéster                                            ,                                                                      ,6109100090,61099003,  ,2,5.3,10.6,USD.,BD,0.362,0.462,S,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7060,0,NIÑO      ,Camiseta                      ,T-SHIRT PARA NIÑO                                                                                   , 50% ALGODÓN 50% poliéster                                            ,                                                                      ,6109100090,61099091,  ,2,5.3,10.6,USD.,BD,0.362,0.462,S,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7061,0,MUJER     ,Suéter                        ,PULLOVER PARA MUJER                                                                                 , 95% viscosa 5% elastano                                              ,                                                                      ,6110301000,61103093,  ,5,6.25,31.25,USD.,IN,1.04,1.327, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,0,0,0,0,0,5,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7061,0,NIÑA      ,Suéter                        ,PULLOVER PARA NIÑA                                                                                  , 95% viscosa 5% elastano                                              ,                                                                      ,6110301000,61103099,  ,35,6.25,218.75,USD.,IN,7.28,9.286, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,4,8,9,6,8,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7062,0,MUJER     ,Camiseta                      ,PULLOVER DE ALGODON PERCHADO                                                                        , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6109100090,61102002,  ,15,6.25,93.75,USD.,TR,2.535,3.233, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,0,0,5,5,4,1,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7062,0,NIÑA      ,Camiseta                      ,BLUSA PARA NIÑA                                                                                     , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6109100090,61061092,  ,6,6.25,37.5,USD.,TR,1.014,1.293, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,2,4,0,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7064,0,MUJER     ,Camiseta                      ,BLUSA PARA MUJER                                                                                    , 70% ALGODÓN 27% poliéster 3% elastano                                ,                                                                      ,6109100090,61061091,  ,2,7.2,14.4,USD.,TR,0.416,0.531, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7064,0,NIÑA      ,Camiseta                      ,BLUSA PARA NIÑA                                                                                     , 70% ALGODÓN 27% poliéster 3% elastano                                ,                                                                      ,6109100090,61061092,  ,2,7.2,14.4,USD.,TR,0.416,0.531, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7065,0,MUJER     ,Camiseta                      ,PULLOVER DE ALGODON PERCHADO                                                                        , 92% ALGODÓN 8% elastano                                              ,                                                                      ,6109100090,61102002,  ,3,6.3,18.9,USD.,IN,0.459,0.585, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,0,0,0,2,1,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7065,0,NIÑA      ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑA                                                    , 92% ALGODÓN 8% elastano                                              ,                                                                      ,6109100090,61102091,  ,5,6.3,31.5,USD.,IN,0.765,0.976, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,1,2,2,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7066,0,MUJER     ,Camiseta                      ,PULLOVER DE ALGODON PERCHADO                                                                        , 92% ALGODÓN 8% elastano                                              ,                                                                      ,6109100090,61102002,  ,10,6.65,66.5,USD.,IN,1.75,2.232, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,0,0,0,4,4,2,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7066,0,NIÑA      ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑA                                                    , 92% ALGODÓN 8% elastano                                              ,                                                                      ,6109100090,61102091,  ,10,6.65,66.5,USD.,IN,1.75,2.232, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,3,3,4,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7067,0,MUJER     ,Camiseta                      ,PULLOVER DE ALGODON PERCHADO                                                                        , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6109100090,61102002,  ,1,6.9,6.9,USD.,TR,0.209,0.267, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7067,0,NIÑA      ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑA                                                    , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6109100090,61102091,  ,4,6.9,27.6,USD.,TR,0.836,1.066, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,0,1,1,1,1,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7068,0,MUJER     ,Camiseta                      ,PULLOVER DE ALGODON PERCHADO                                                                        , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6109100090,61102002,  ,16,5.85,93.6,USD.,TR,2.848,3.633, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,0,0,5,5,4,2,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7068,0,NIÑA      ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑA                                                    , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6109100090,61102091,  ,3,5.85,17.55,USD.,TR,0.534,0.681, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
